Month,Department,Account,Vendor,Description,Budget,Actual,Variance,Variance_%,Notes,ApprovalStatus,RiskFlag,WeightedValue,CAC,ROAS,DaysLate
2025-06,Finance,Contractors,Acme Consulting,Contractor services - Finance,10491.6,12732.44,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-06; contractors recorded,Approved,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-04,Ops,Payroll,Justworks,Payroll taxes - Ops,36238.97,44507.92,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-04; payroll recorded,Approved,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-09,HR,Advertising,HubSpot,Sponsorship placement - HR,68931.54,65355.4,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-09; advertising recorded,Approved,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-06,Finance,Travel,United Airlines,Conference travel - Finance,1790.28,2118.56,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-06; travel recorded,Approved,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-08,Finance,Travel,United Airlines,Client visit travel - Finance,4023.22,3311.42,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-08; travel recorded,Approved,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-01,Ops,Payroll,,Bi-weekly payroll - Ops,86826.38,83097.07,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-01; payroll recorded,Needs review,Missing data,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-04,HR,COGS,Grainger,Inventory replenishment - HR,20908.3,21800.49,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-04; cogs recorded,Approved,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-08,Marketing,Software,MSFT,SaaS subscription renewal - Marketing,3491.56,3302.47,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-08; software recorded,Approved,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-09,HR,Contractors,Brightline Studio,Engineering contractor - HR,19750.97,18637.53,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-09; contractors recorded,Approved,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-08,HR,Travel,Lyft,Conference travel - HR,17059.9,16454.03,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-08; travel recorded,Approved,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-06,Finance,Travel,Delta,Conference travel - Finance,17046.01,18213.74,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-06; travel recorded,Missing receipt,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-12,Marketing,Advertising,Mailchimp,Paid search campaign - Marketing,19842.07,19451.15,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-12; advertising recorded,Approved,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-07,Ops,Supplies,Amazon,Office supplies order - Ops,3799.11,3527.11,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-07; supplies recorded,Approved,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-01,Sales,Supplies,AMZN Business,Printer ink & paper - Sales,2680.27,2809.49,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-01; supplies recorded,Approved,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-01,Ops,Utilities,Comcast Business,Electricity & water - Ops,0,2174.59,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-01; utilities recorded,Approved,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
2025-11,Finance,Refunds,Northwind Traders,Service credit issued - Finance,5857.72,5983.1,"=FinanceTable[[#This Row],[Actual]]-FinanceTable[[#This Row],[Budget]]","=IF(FinanceTable[[#This Row],[Budget]]=0,0,FinanceTable[[#This Row],[Variance]]/FinanceTable[[#This Row],[Budget]])",Reviewed 2025-11; refunds recorded,Approved,OK,"=FinanceTable[[#This Row],[Actual]]*IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",0.5,IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",0.7,1))*IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",0.85,IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Missing receipt"",0.75,1))","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(FinanceTable[[#This Row],[Actual]]/(MAX(1,SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Account],""Revenue"")/1000)),""""),"""")","=IF(FinanceTable[[#This Row],[Account]]=""Advertising"",IFERROR(SUMIFS(FinanceTable[Actual],FinanceTable[Month],FinanceTable[[#This Row],[Month]],FinanceTable[Department],FinanceTable[[#This Row],[Department]],FinanceTable[Account],""Revenue"")/FinanceTable[[#This Row],[Actual]],""""),"""")","=IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Approved"",MOD(ROW(),6),IF(FinanceTable[[#This Row],[ApprovalStatus]]=""Needs review"",5+MOD(ROW(),16),15+MOD(ROW(),31)))+IF(FinanceTable[[#This Row],[RiskFlag]]=""Missing data"",10,IF(FinanceTable[[#This Row],[RiskFlag]]=""Outlier"",3,0))"
